user_id,timestamp,group,converted
771618,2017-01-03,B,0
729663,2017-01-19,A,1
842794,2017-01-14,A,0
791119,2017-01-22,A,0
813286,2017-01-03,B,1
710251,2017-01-14,B,0
799264,2017-01-16,A,0
760434,2017-01-16,A,0
840937,2017-01-18,B,0
643324,2017-01-02,A,0
641312,2017-01-15,A,0
681854,2017-01-19,A,0
832534,2017-01-06,B,0
886671,2017-01-07,A,0
795295,2017-01-19,B,0
801590,2017-01-15,B,0
749399,2017-01-20,B,1
721546,2017-01-24,B,0
903564,2017-01-20,B,0
774600,2017-01-15,B,0
876221,2017-01-11,A,0
849309,2017-01-03,B,0
745493,2017-01-05,A,1
823828,2017-01-12,B,0
635454,2017-01-03,A,0
757371,2017-01-08,A,0
781925,2017-01-18,B,0
728134,2017-01-16,B,0
660516,2017-01-24,A,0
807498,2017-01-17,B,0
809645,2017-01-07,A,0
647140,2017-01-24,B,0
778690,2017-01-02,B,0
672676,2017-01-04,A,0
790310,2017-01-03,A,0
886074,2017-01-21,A,1
708885,2017-01-22,B,0
920039,2017-01-23,B,0
879569,2017-01-16,A,0
794219,2017-01-09,B,1
711305,2017-01-23,B,0
646501,2017-01-07,A,0
804709,2017-01-11,B,0
688624,2017-01-18,A,0
647844,2017-01-03,A,0
878120,2017-01-16,B,0
845180,2017-01-21,B,0
669695,2017-01-07,B,1
777059,2017-01-06,A,0
788217,2017-01-16,B,0
823705,2017-01-14,A,0
878410,2017-01-02,B,0
769044,2017-01-13,A,0
722802,2017-01-24,B,0
857249,2017-01-02,A,0
670550,2017-01-06,B,0
723207,2017-01-19,A,0
646676,2017-01-18,A,0
924517,2017-01-13,A,0
816295,2017-01-24,A,0
720058,2017-01-09,B,1
698159,2017-01-04,B,0
712270,2017-01-22,B,0
896664,2017-01-20,B,0
794361,2017-01-24,A,0
663297,2017-01-20,B,0
805054,2017-01-06,A,0
717069,2017-01-10,B,1
863837,2017-01-23,B,1
710324,2017-01-19,B,1
919726,2017-01-12,B,0
861291,2017-01-16,B,0
792969,2017-01-11,A,0
806665,2017-01-21,B,0
915350,2017-01-20,B,1
944253,2017-01-10,B,0
901466,2017-01-19,B,1
893170,2017-01-13,A,0
792596,2017-01-18,B,0
631180,2017-01-02,A,0
766551,2017-01-04,B,0
852346,2017-01-16,B,0
898048,2017-01-19,B,0
645045,2017-01-19,A,0
929477,2017-01-04,A,0
860072,2017-01-06,B,0
731478,2017-01-09,B,0
821092,2017-01-22,A,1
854497,2017-01-12,B,0
750603,2017-01-03,B,0
912168,2017-01-24,A,0
794669,2017-01-16,A,0
909181,2017-01-16,A,0
708307,2017-01-10,B,0
852263,2017-01-15,A,0
650405,2017-01-19,A,0
830387,2017-01-18,B,1
715617,2017-01-11,B,0
709879,2017-01-03,B,0
661580,2017-01-17,B,0
701524,2017-01-23,A,0
721553,2017-01-14,B,0
866243,2017-01-13,A,0
666474,2017-01-19,A,0
920295,2017-01-08,B,0
833221,2017-01-12,B,0
794415,2017-01-14,A,0
939928,2017-01-18,B,0
817902,2017-01-13,B,0
799927,2017-01-03,A,0
880157,2017-01-14,A,0
696989,2017-01-16,B,0
835773,2017-01-12,B,1
670232,2017-01-02,B,0
638312,2017-01-21,B,0
703620,2017-01-07,B,0
755642,2017-01-21,A,0
648482,2017-01-18,A,0
874858,2017-01-07,A,1
816592,2017-01-06,B,0
720702,2017-01-07,A,0
864259,2017-01-18,B,0
668501,2017-01-08,B,0
726482,2017-01-20,A,0
734443,2017-01-23,A,1
738429,2017-01-05,A,1
744349,2017-01-20,B,0
829882,2017-01-24,B,0
652106,2017-01-04,B,0
873643,2017-01-12,A,0
760623,2017-01-22,A,0
859214,2017-01-23,A,0
876319,2017-01-16,A,0
853483,2017-01-06,A,1
900709,2017-01-16,A,1
690318,2017-01-04,A,0
703649,2017-01-10,A,0
789440,2017-01-23,B,0
783400,2017-01-09,B,1
906905,2017-01-16,B,0
800180,2017-01-04,B,0
890542,2017-01-04,A,0
809541,2017-01-19,A,0
915918,2017-01-17,B,0
672116,2017-01-14,B,0
912651,2017-01-23,B,0
634597,2017-01-04,A,0
726962,2017-01-13,A,0
805929,2017-01-16,B,0
932774,2017-01-19,A,0
763211,2017-01-06,B,0
701040,2017-01-21,B,0
710984,2017-01-16,B,0
904819,2017-01-08,B,0
849522,2017-01-19,A,1
732832,2017-01-18,B,0
782014,2017-01-22,A,0
921393,2017-01-15,B,0
813427,2017-01-06,A,0
702581,2017-01-08,A,0
752586,2017-01-12,A,0
670212,2017-01-16,A,0
877821,2017-01-18,A,0
809662,2017-01-17,A,0
928917,2017-01-16,A,0
731356,2017-01-11,B,0
723577,2017-01-08,A,0
937301,2017-01-08,A,0
733175,2017-01-13,A,0
864750,2017-01-20,B,0
707151,2017-01-17,A,0
893349,2017-01-24,A,1
682949,2017-01-08,B,0
636293,2017-01-06,B,0
858532,2017-01-07,A,0
664149,2017-01-12,A,0
710988,2017-01-09,B,0
762588,2017-01-11,A,0
889853,2017-01-18,B,0
889994,2017-01-19,B,0
770039,2017-01-10,B,0
895427,2017-01-10,B,0
819446,2017-01-21,A,0
939403,2017-01-12,B,1
696240,2017-01-18,B,0
850391,2017-01-17,B,0
927574,2017-01-06,B,0
940814,2017-01-05,B,0
734635,2017-01-22,B,0
739934,2017-01-03,A,0
667755,2017-01-03,B,0
670375,2017-01-22,B,0
649441,2017-01-04,A,0
708087,2017-01-13,A,0
767395,2017-01-06,A,0
828445,2017-01-13,B,0
690820,2017-01-21,A,0
759535,2017-01-02,B,0
893998,2017-01-12,A,0
654221,2017-01-13,A,0
875161,2017-01-22,B,0
940759,2017-01-16,B,0
682000,2017-01-19,A,0
842917,2017-01-17,A,0
708348,2017-01-18,B,1
805740,2017-01-07,B,0
846376,2017-01-07,B,0
642496,2017-01-13,B,1
735787,2017-01-13,B,1
938672,2017-01-12,A,0
697130,2017-01-14,A,0
630028,2017-01-22,B,0
709624,2017-01-06,A,0
887189,2017-01-12,A,0
826619,2017-01-10,B,0
840733,2017-01-05,B,0
775335,2017-01-10,A,0
772623,2017-01-10,B,0
895808,2017-01-10,A,0
863893,2017-01-24,A,0
772290,2017-01-06,A,0
911970,2017-01-08,B,0
649229,2017-01-10,B,0
705082,2017-01-13,B,1
760596,2017-01-10,A,0
813269,2017-01-03,A,0
808373,2017-01-15,A,0
859305,2017-01-20,B,0
708185,2017-01-06,B,0
801431,2017-01-09,A,1
785199,2017-01-05,A,0
711103,2017-01-16,A,1
674953,2017-01-02,A,1
864650,2017-01-18,A,0
688495,2017-01-05,A,0
645116,2017-01-08,B,0
761064,2017-01-19,A,0
814544,2017-01-22,B,0
834910,2017-01-14,B,0
858661,2017-01-12,A,0
692644,2017-01-12,A,0
940994,2017-01-05,A,0
839523,2017-01-13,B,0
907666,2017-01-04,A,0
808763,2017-01-21,B,0
853136,2017-01-19,B,0
801235,2017-01-05,A,0
908756,2017-01-10,A,1
714742,2017-01-15,A,1
855890,2017-01-03,B,0
729985,2017-01-17,A,0
784534,2017-01-14,A,0
800241,2017-01-08,A,0
778173,2017-01-13,B,1
854988,2017-01-20,B,0
686954,2017-01-16,B,0
938081,2017-01-23,B,0
792277,2017-01-07,A,0
793566,2017-01-04,B,0
824550,2017-01-04,A,0
911525,2017-01-11,B,0
820194,2017-01-13,B,0
714372,2017-01-23,A,1
706342,2017-01-12,B,0
667141,2017-01-03,A,0
705843,2017-01-15,A,0
759892,2017-01-08,B,0
732356,2017-01-15,A,0
779936,2017-01-19,A,0
823082,2017-01-14,A,1
801897,2017-01-03,A,0
706247,2017-01-20,A,0
646677,2017-01-17,A,0
840604,2017-01-16,A,0
703173,2017-01-05,B,0
761511,2017-01-10,A,0
920845,2017-01-16,A,0
781927,2017-01-04,B,0
866162,2017-01-14,A,0
676218,2017-01-18,A,0
722244,2017-01-19,B,0
813203,2017-01-16,A,0
842503,2017-01-04,B,0
701506,2017-01-20,A,0
923788,2017-01-14,B,0
811022,2017-01-16,A,0
907998,2017-01-14,B,1
673940,2017-01-15,B,0
907896,2017-01-12,A,0
733956,2017-01-15,A,0
900438,2017-01-08,A,0
656707,2017-01-19,A,0
853235,2017-01-15,B,0
833319,2017-01-17,A,0
654267,2017-01-09,A,0
667626,2017-01-18,B,0
740982,2017-01-16,A,1
896870,2017-01-16,B,0
813602,2017-01-13,A,0
828144,2017-01-10,B,0
896275,2017-01-13,B,1
863297,2017-01-07,B,0
786944,2017-01-14,B,0
713429,2017-01-16,B,1
738500,2017-01-22,A,1
636971,2017-01-20,A,0
753598,2017-01-05,A,0
747780,2017-01-21,B,0
697355,2017-01-12,B,0
919843,2017-01-09,A,0
762748,2017-01-05,A,0
932971,2017-01-15,A,0
787233,2017-01-06,B,0
647930,2017-01-16,B,0
792320,2017-01-04,A,0
895210,2017-01-20,A,0
800694,2017-01-21,A,1
889431,2017-01-12,B,0
832307,2017-01-09,B,0
865160,2017-01-21,B,0
690363,2017-01-11,A,0
845218,2017-01-04,A,0
774410,2017-01-12,B,0
823778,2017-01-18,A,1
757436,2017-01-09,A,0
791957,2017-01-07,A,0
661964,2017-01-12,B,0
682186,2017-01-06,B,0
667585,2017-01-09,A,0
886517,2017-01-07,B,0
691726,2017-01-14,B,0
819747,2017-01-15,A,1
777621,2017-01-07,A,1
935754,2017-01-22,B,0
781054,2017-01-20,A,0
873678,2017-01-09,B,0
898967,2017-01-03,A,0
857642,2017-01-20,A,1
801729,2017-01-19,A,0
850808,2017-01-03,A,0
929227,2017-01-21,A,0
892877,2017-01-18,A,0
809182,2017-01-10,A,0
658088,2017-01-15,A,0
782918,2017-01-14,A,1
634218,2017-01-20,A,0
742355,2017-01-17,A,0
869933,2017-01-08,A,0
765051,2017-01-04,B,0
799409,2017-01-20,A,0
756950,2017-01-03,A,0
731485,2017-01-03,B,0
635167,2017-01-06,B,0
729165,2017-01-14,B,0
777774,2017-01-13,B,0
830939,2017-01-09,B,0
907034,2017-01-13,B,0
845135,2017-01-03,B,1
630793,2017-01-16,B,0
825508,2017-01-03,B,1
890812,2017-01-23,A,0
697539,2017-01-16,B,0
714825,2017-01-19,A,0
926825,2017-01-16,A,0
763940,2017-01-10,A,0
689652,2017-01-17,A,0
642734,2017-01-13,A,0
781962,2017-01-12,B,0
695782,2017-01-11,A,0
788083,2017-01-14,A,0
904337,2017-01-10,B,0
664774,2017-01-04,A,1
918980,2017-01-13,B,0
729422,2017-01-10,A,0
807187,2017-01-20,B,0
654559,2017-01-08,A,0
735951,2017-01-22,A,0
708540,2017-01-23,B,0
828042,2017-01-13,A,0
858025,2017-01-24,B,0
704053,2017-01-13,B,1
726946,2017-01-18,A,0
905299,2017-01-09,B,0
772175,2017-01-21,A,0
778903,2017-01-12,B,1
765680,2017-01-18,A,0
932958,2017-01-16,B,0
641698,2017-01-16,B,0
869754,2017-01-14,A,0
667948,2017-01-06,B,0
690486,2017-01-08,B,0
794113,2017-01-21,B,0
860063,2017-01-13,A,0
717056,2017-01-15,A,0
824146,2017-01-08,B,1
708743,2017-01-10,A,0
737537,2017-01-06,A,0
750622,2017-01-05,B,0
811960,2017-01-07,B,0
897976,2017-01-15,B,0
906123,2017-01-07,A,0
780625,2017-01-05,B,0
815907,2017-01-22,B,0
804474,2017-01-08,B,0
923257,2017-01-03,B,1
820864,2017-01-19,A,0
913948,2017-01-22,A,0
890649,2017-01-18,B,0
891125,2017-01-03,B,0
872678,2017-01-04,A,1
853936,2017-01-09,B,0
791531,2017-01-15,A,0
795781,2017-01-08,A,0
936646,2017-01-13,A,0
924231,2017-01-12,B,1
938640,2017-01-21,B,0
855312,2017-01-09,A,0
926414,2017-01-11,A,0
938139,2017-01-19,B,0
898729,2017-01-16,B,0
816334,2017-01-14,A,0
668057,2017-01-18,B,0
747482,2017-01-17,B,0
869700,2017-01-21,B,0
786243,2017-01-07,B,0
726843,2017-01-17,B,1
939981,2017-01-11,B,0
760028,2017-01-22,A,0
643762,2017-01-19,B,0
734660,2017-01-23,A,1
636138,2017-01-15,A,0
716116,2017-01-20,A,0
929363,2017-01-22,B,0
716224,2017-01-20,A,1
886338,2017-01-21,B,0
827019,2017-01-21,B,0
697009,2017-01-13,B,0
832802,2017-01-20,B,0
720041,2017-01-10,A,0
636358,2017-01-08,A,0
857064,2017-01-21,B,0
722203,2017-01-17,A,0
853673,2017-01-23,A,0
914583,2017-01-15,B,0
780736,2017-01-24,A,0
884889,2017-01-04,A,0
741214,2017-01-04,A,0
889805,2017-01-14,A,0
661407,2017-01-17,A,0
659441,2017-01-03,B,0
868731,2017-01-16,B,0
944682,2017-01-19,B,0
687418,2017-01-24,A,0
692416,2017-01-04,A,0
754985,2017-01-23,A,0
944039,2017-01-07,B,0
806708,2017-01-15,B,0
898439,2017-01-16,B,0
823401,2017-01-20,B,0
927587,2017-01-18,B,0
937334,2017-01-11,A,0
769766,2017-01-13,A,0
764512,2017-01-20,A,0
937867,2017-01-19,B,0
725589,2017-01-17,B,0
649648,2017-01-20,A,0
850760,2017-01-10,A,1
854800,2017-01-13,A,0
798958,2017-01-23,B,0
872982,2017-01-19,B,0
774913,2017-01-16,A,0
787384,2017-01-23,B,0
874162,2017-01-22,B,0
725750,2017-01-13,B,0
869866,2017-01-14,B,0
820409,2017-01-11,B,0
690293,2017-01-04,B,0
883077,2017-01-08,B,0
874753,2017-01-07,B,0
877275,2017-01-07,A,1
920174,2017-01-17,B,0
742746,2017-01-22,B,0
878614,2017-01-13,A,0
941485,2017-01-17,B,0
853775,2017-01-11,B,0
761481,2017-01-12,B,0
867073,2017-01-18,A,0
729515,2017-01-11,B,0
878594,2017-01-09,A,0
894327,2017-01-19,A,0
892795,2017-01-04,A,0
716598,2017-01-16,B,1
694207,2017-01-05,A,0
742421,2017-01-17,A,0
674659,2017-01-12,A,0
840186,2017-01-24,A,0
922293,2017-01-18,A,0
723241,2017-01-09,B,0
679387,2017-01-05,A,0
869251,2017-01-23,A,0
769260,2017-01-06,A,0
722464,2017-01-17,B,0
690127,2017-01-18,A,0
783071,2017-01-20,A,0
935850,2017-01-14,B,1
733875,2017-01-21,B,0
891323,2017-01-19,B,0
807214,2017-01-18,A,0
684225,2017-01-24,A,0
839075,2017-01-05,A,0
732295,2017-01-08,B,1
781797,2017-01-18,A,1
860278,2017-01-06,B,0
731694,2017-01-12,A,0
792566,2017-01-10,A,0
942528,2017-01-06,B,0
673068,2017-01-12,A,0
775436,2017-01-09,A,1
936489,2017-01-03,A,0
865691,2017-01-03,B,0
885761,2017-01-15,A,0
818743,2017-01-07,B,0
774416,2017-01-08,B,0
651227,2017-01-13,A,1
678029,2017-01-14,A,0
737779,2017-01-06,B,0
702124,2017-01-13,B,0
660223,2017-01-11,B,0
657274,2017-01-05,B,1
938685,2017-01-18,B,1
913333,2017-01-06,A,0
737594,2017-01-06,B,0
825021,2017-01-16,B,0
831827,2017-01-15,A,0
659013,2017-01-05,B,0
639109,2017-01-23,A,0
777202,2017-01-03,B,0
637554,2017-01-20,B,0
751437,2017-01-07,A,0
842881,2017-01-11,B,0
850993,2017-01-08,A,0
631965,2017-01-03,B,0
870077,2017-01-07,B,0
868987,2017-01-15,B,0
721368,2017-01-23,B,1
773838,2017-01-20,B,0
648369,2017-01-08,B,1
632549,2017-01-16,B,0
911413,2017-01-24,A,0
882441,2017-01-04,A,0
631969,2017-01-08,A,1
690793,2017-01-17,B,0
869947,2017-01-09,B,0
751348,2017-01-14,A,0
874282,2017-01-07,B,0
683573,2017-01-20,B,0
937408,2017-01-20,A,0
819716,2017-01-20,B,0
721144,2017-01-05,B,0
714209,2017-01-05,A,0
776309,2017-01-19,A,0
676946,2017-01-13,A,1
682284,2017-01-16,A,0
923962,2017-01-15,A,0
655050,2017-01-17,B,0
936339,2017-01-03,B,0
688327,2017-01-16,B,0
808932,2017-01-07,B,0
696284,2017-01-06,A,0
695120,2017-01-08,A,1
894657,2017-01-05,A,0
811271,2017-01-09,A,0
741861,2017-01-10,B,0
771623,2017-01-17,A,0
781249,2017-01-06,B,1
711384,2017-01-23,A,0
801449,2017-01-08,B,1
866338,2017-01-21,B,0
733256,2017-01-19,A,0
827393,2017-01-21,A,1
876941,2017-01-12,B,0
715321,2017-01-16,B,0
930716,2017-01-08,A,0
921600,2017-01-19,B,0
680589,2017-01-23,A,0
666295,2017-01-10,B,1
649684,2017-01-05,A,0
644194,2017-01-03,A,0
788764,2017-01-14,A,1
872469,2017-01-15,A,0
826782,2017-01-17,A,0
766569,2017-01-07,A,0
694385,2017-01-05,B,0
694356,2017-01-16,A,0
826847,2017-01-09,B,0
713052,2017-01-14,A,0
633407,2017-01-20,A,0
905182,2017-01-17,A,0
778106,2017-01-03,A,0
703068,2017-01-18,B,0
732488,2017-01-03,A,0
775730,2017-01-20,A,1
826864,2017-01-08,A,1
650380,2017-01-04,A,0
712123,2017-01-05,A,0
930174,2017-01-19,A,0
758740,2017-01-11,B,0
856979,2017-01-12,A,0
911001,2017-01-05,A,0
881124,2017-01-02,A,0
826095,2017-01-15,A,0
714939,2017-01-07,B,0
649998,2017-01-13,B,1
738453,2017-01-03,A,0
816179,2017-01-11,B,0
657607,2017-01-10,B,0
704891,2017-01-10,B,0
664829,2017-01-17,A,0
899951,2017-01-06,B,0
700226,2017-01-04,A,0
671774,2017-01-21,A,0
864035,2017-01-13,B,0
873017,2017-01-10,A,0
720055,2017-01-11,B,1
913305,2017-01-19,B,0
687542,2017-01-06,B,0
740057,2017-01-15,B,0
908606,2017-01-08,B,0
785783,2017-01-09,B,1
931129,2017-01-17,B,1
817388,2017-01-07,B,0
807683,2017-01-05,B,0
728910,2017-01-20,B,0
631349,2017-01-23,B,0
645580,2017-01-12,B,0
833171,2017-01-24,B,0
720941,2017-01-05,B,0
849910,2017-01-24,B,1
895992,2017-01-03,B,1
729706,2017-01-03,A,1
749338,2017-01-07,A,1
888357,2017-01-18,A,0
933926,2017-01-03,B,0
903709,2017-01-03,A,0
692172,2017-01-16,A,1
911125,2017-01-20,A,0
927151,2017-01-18,B,0
881609,2017-01-09,A,0
803768,2017-01-15,A,0
871120,2017-01-15,B,0
782840,2017-01-10,B,0
677508,2017-01-23,A,0
653944,2017-01-18,A,0
770244,2017-01-22,B,0
643880,2017-01-07,A,0
816292,2017-01-18,A,0
931754,2017-01-15,A,0
755252,2017-01-04,B,0
916603,2017-01-10,A,0
704161,2017-01-06,A,0
661785,2017-01-13,B,0
738541,2017-01-18,A,0
769732,2017-01-15,B,0
932816,2017-01-04,A,0
928261,2017-01-13,B,0
848611,2017-01-24,B,1
805294,2017-01-03,B,0
931888,2017-01-22,A,0
723634,2017-01-03,B,0
904177,2017-01-18,B,0
782500,2017-01-21,A,0
706335,2017-01-08,A,0
667653,2017-01-23,A,0
865526,2017-01-20,A,0
658889,2017-01-23,B,0
675825,2017-01-10,B,0
682961,2017-01-20,A,0
909402,2017-01-20,A,0
683080,2017-01-13,B,0
659828,2017-01-15,B,1
841417,2017-01-12,B,0
633455,2017-01-14,A,0
864843,2017-01-08,A,0
691028,2017-01-20,A,1
893510,2017-01-11,B,0
671802,2017-01-19,A,0
759998,2017-01-22,A,0
917520,2017-01-07,A,0
639752,2017-01-05,B,0
655091,2017-01-14,A,0
824160,2017-01-19,A,0
662525,2017-01-04,B,0
717881,2017-01-16,A,0
791853,2017-01-04,B,0
936175,2017-01-07,A,0
855519,2017-01-17,A,0
944822,2017-01-05,A,0
687112,2017-01-22,A,0
820766,2017-01-06,A,1
711591,2017-01-07,B,0
705740,2017-01-15,A,0
705575,2017-01-10,B,0
932700,2017-01-15,A,0
774797,2017-01-12,B,0
694348,2017-01-07,A,0
684564,2017-01-10,B,0
860428,2017-01-10,A,0
673806,2017-01-20,B,0
751862,2017-01-16,B,0
818097,2017-01-12,B,0
819082,2017-01-24,A,0
686160,2017-01-17,B,0
924328,2017-01-15,A,0
920292,2017-01-05,A,0
750418,2017-01-08,B,0
672971,2017-01-04,A,1
714590,2017-01-03,B,0
851086,2017-01-04,B,0
797187,2017-01-09,B,1
655903,2017-01-18,B,0
867649,2017-01-12,B,1
906440,2017-01-15,B,0
838984,2017-01-04,A,0
748492,2017-01-23,B,1
863554,2017-01-13,A,0
935784,2017-01-10,B,0
734777,2017-01-13,B,0
827401,2017-01-18,A,0
708352,2017-01-11,B,0
687995,2017-01-15,A,0
939350,2017-01-21,A,0
942007,2017-01-20,A,0
873694,2017-01-13,B,0
851168,2017-01-20,A,0
704824,2017-01-05,A,0
647508,2017-01-20,A,0
876985,2017-01-11,A,0
818883,2017-01-23,A,0
921717,2017-01-17,B,0
853583,2017-01-12,A,0
943709,2017-01-21,A,0
855905,2017-01-20,B,0
788052,2017-01-08,B,0
944172,2017-01-15,A,0
795394,2017-01-05,B,0
762670,2017-01-13,A,0
836161,2017-01-13,A,1
783918,2017-01-21,B,0
732534,2017-01-19,B,1
904659,2017-01-24,A,0
871506,2017-01-02,A,0
799467,2017-01-20,A,0
917356,2017-01-09,A,0
678874,2017-01-20,B,0
709159,2017-01-11,A,1
891218,2017-01-17,B,0
853410,2017-01-22,A,0
796134,2017-01-16,A,0
909020,2017-01-09,A,0
691626,2017-01-06,B,0
670200,2017-01-11,B,0
796245,2017-01-03,A,0
735023,2017-01-07,A,0
767237,2017-01-11,B,0
659335,2017-01-12,B,0
917094,2017-01-02,B,0
942086,2017-01-10,A,1
819321,2017-01-14,B,0
936393,2017-01-08,B,0
680399,2017-01-08,A,0
785598,2017-01-03,A,0
673370,2017-01-06,B,0
837999,2017-01-09,B,0
764762,2017-01-04,B,0
766149,2017-01-20,B,0
745721,2017-01-24,B,0
672479,2017-01-20,B,0
798950,2017-01-23,B,0
816472,2017-01-13,A,0
726916,2017-01-05,B,0
803526,2017-01-04,B,0
735391,2017-01-07,A,0
757657,2017-01-13,B,0
725299,2017-01-08,B,0
711139,2017-01-20,B,0
893522,2017-01-22,B,0
880674,2017-01-02,A,0
780591,2017-01-17,B,0
664833,2017-01-17,B,0
717604,2017-01-09,A,0
793392,2017-01-14,B,0
655738,2017-01-15,A,0
930210,2017-01-10,A,1
878975,2017-01-02,B,0
636220,2017-01-08,B,0
794205,2017-01-24,A,0
936403,2017-01-08,B,1
686944,2017-01-17,A,0
850240,2017-01-08,B,0
831015,2017-01-13,A,0
739758,2017-01-18,A,0
759525,2017-01-11,B,0
845158,2017-01-03,B,0
647829,2017-01-17,B,0
732398,2017-01-23,B,0
710562,2017-01-15,A,0
907560,2017-01-04,B,0
860450,2017-01-20,B,1
775492,2017-01-09,A,0
782051,2017-01-13,A,0
633068,2017-01-21,B,0
875722,2017-01-05,B,1
800192,2017-01-05,A,0
694009,2017-01-07,A,0
811527,2017-01-21,B,0
775421,2017-01-22,A,0
705052,2017-01-15,A,0
780075,2017-01-07,A,1
824548,2017-01-22,A,0
840319,2017-01-07,A,0
876076,2017-01-05,A,0
794481,2017-01-09,A,0
790224,2017-01-07,B,0
715406,2017-01-11,A,0
674252,2017-01-05,B,1
640274,2017-01-09,B,0
938276,2017-01-10,B,0
883367,2017-01-18,A,0
931726,2017-01-22,A,0
880383,2017-01-19,B,0
797618,2017-01-08,B,0
836394,2017-01-16,A,0
894019,2017-01-24,B,0
786707,2017-01-07,B,0
830478,2017-01-17,A,0
942039,2017-01-09,B,1
798545,2017-01-19,A,0
834331,2017-01-14,A,0
887383,2017-01-12,A,1
900956,2017-01-03,A,0
701034,2017-01-19,B,0
908599,2017-01-05,B,1
905946,2017-01-20,B,0
877061,2017-01-22,A,0
850952,2017-01-18,A,0
917156,2017-01-15,A,0
882100,2017-01-09,B,0
772166,2017-01-15,B,0
723365,2017-01-04,A,0
802408,2017-01-03,A,1
728828,2017-01-11,B,0
801116,2017-01-15,B,0
753971,2017-01-05,B,0
914895,2017-01-12,A,0
745128,2017-01-23,A,0
854179,2017-01-21,B,0
903606,2017-01-11,A,0
857959,2017-01-11,A,0
852728,2017-01-14,A,0
643923,2017-01-17,B,1
912844,2017-01-06,A,1
639408,2017-01-07,B,0
697513,2017-01-05,A,0
900538,2017-01-03,A,0
813760,2017-01-16,A,0
749344,2017-01-18,A,1
750821,2017-01-14,A,0
767321,2017-01-12,B,0
696188,2017-01-10,A,0
941655,2017-01-23,A,0
827733,2017-01-23,B,1
666687,2017-01-22,A,0
724465,2017-01-21,B,0
832940,2017-01-02,B,0
751939,2017-01-16,A,0
733527,2017-01-12,A,0
662859,2017-01-21,B,0
818683,2017-01-19,B,0
874648,2017-01-12,B,0
667017,2017-01-14,A,0
863232,2017-01-11,A,1
662324,2017-01-12,B,0
850951,2017-01-05,A,0
631251,2017-01-03,B,0
640023,2017-01-14,B,1
886874,2017-01-10,A,0
680183,2017-01-23,A,0
729392,2017-01-23,A,0
768747,2017-01-17,B,0
825291,2017-01-03,B,1
746176,2017-01-15,B,0
637711,2017-01-20,B,0
819387,2017-01-09,A,0
742753,2017-01-21,B,0
745201,2017-01-05,A,0
693338,2017-01-19,B,0
650988,2017-01-23,B,0
691741,2017-01-17,B,0
771897,2017-01-22,A,0
861450,2017-01-08,A,0
734362,2017-01-12,B,0
824696,2017-01-23,A,0
926267,2017-01-15,B,0
716036,2017-01-21,B,0
749590,2017-01-08,A,0
829234,2017-01-19,A,0
927014,2017-01-22,B,0
651767,2017-01-19,B,0
873208,2017-01-06,A,0
820076,2017-01-15,B,0
703231,2017-01-14,A,0
912684,2017-01-07,B,0
650981,2017-01-10,A,1
836363,2017-01-17,B,0
648009,2017-01-05,B,0
890484,2017-01-10,B,0
644543,2017-01-09,A,0
715134,2017-01-18,B,1
850621,2017-01-19,A,0
634804,2017-01-05,A,0
913231,2017-01-12,A,0
845142,2017-01-07,B,0
878377,2017-01-15,B,0
846442,2017-01-22,A,0
718322,2017-01-21,B,0
832867,2017-01-06,B,0
778356,2017-01-20,B,0
873146,2017-01-04,A,0
698922,2017-01-09,B,0
718951,2017-01-20,B,0
636082,2017-01-05,A,0
684921,2017-01-19,B,0
924491,2017-01-19,A,0
860076,2017-01-12,A,0
716371,2017-01-17,A,0
634278,2017-01-09,A,0
755604,2017-01-12,B,0
643365,2017-01-04,B,0
796331,2017-01-09,A,0
913790,2017-01-03,B,0
829738,2017-01-18,A,1
902624,2017-01-13,A,0
833111,2017-01-20,A,0
701654,2017-01-16,A,0
781660,2017-01-15,A,0
756881,2017-01-08,A,1
630164,2017-01-22,A,0
630399,2017-01-22,B,0
890712,2017-01-24,B,0
697177,2017-01-11,B,0
796420,2017-01-03,A,0
889917,2017-01-12,B,0
858621,2017-01-02,B,0
937092,2017-01-07,A,0
686724,2017-01-03,B,0
873416,2017-01-06,B,0
637246,2017-01-11,B,0
713198,2017-01-05,B,0
763005,2017-01-15,A,0
930364,2017-01-06,A,0
744635,2017-01-10,B,0
835718,2017-01-03,B,0
808760,2017-01-12,A,0
875275,2017-01-17,B,0
919307,2017-01-12,B,0
918465,2017-01-04,A,0
749878,2017-01-07,B,0
702367,2017-01-19,B,0
688973,2017-01-12,A,0
888873,2017-01-06,B,0
666882,2017-01-10,B,0
930632,2017-01-03,A,0
922516,2017-01-24,A,0
857159,2017-01-07,A,0
781950,2017-01-10,B,0
661444,2017-01-21,A,0
819797,2017-01-21,A,0
703663,2017-01-10,A,1
737744,2017-01-06,A,0
836693,2017-01-24,B,0
832041,2017-01-03,B,0
737491,2017-01-23,A,0
668134,2017-01-07,A,0
832755,2017-01-04,A,0
676345,2017-01-15,B,0
825792,2017-01-24,B,0
939706,2017-01-10,A,1
849629,2017-01-05,B,1
831982,2017-01-23,A,0
667435,2017-01-19,A,0
648922,2017-01-13,A,1
670963,2017-01-21,A,0
898203,2017-01-10,A,0
889910,2017-01-14,B,0
755905,2017-01-21,A,0
824997,2017-01-14,B,0
849089,2017-01-22,A,0
749096,2017-01-22,B,0
786226,2017-01-18,B,1
